Year,AwardEffectiveDate,AwardExpirationDate,MinAmdLetterDate,MaxAmdLetterDate,AwardInstrument,AwardAmount,AwardID,Directorate,Division
2005,07/01/2006,10/31/2007,06/27/2006,06/27/2006,Standard Grant,87239,0511847,"Direct For Social, Behav & Economic Scie",Division Of Behavioral and Cognitive Sci
2005,08/01/2005,07/31/2007,06/30/2005,06/30/2005,Fellowship Award,120000,0511849,Direct For Biological Sciences,Div Of Biological Infrastructure
2005,06/01/2005,05/31/2006,06/03/2005,06/03/2005,Fellowship,3000,0511856,Office Of The Director,Office Of Internatl Science &Engineering
2005,06/01/2005,05/31/2006,06/06/2005,06/06/2005,Fellowship,3000,0511858,Office Of The Director,Office Of Internatl Science &Engineering
2005,06/01/2005,05/31/2006,06/03/2005,06/03/2005,Fellowship,3000,0511861,Office Of The Director,Office Of Internatl Science &Engineering
2005,02/15/2005,01/31/2006,02/15/2005,02/15/2005,Standard Grant,7000,0511864,Direct For Mathematical & Physical Scien,Division Of Physics
2005,07/01/2005,06/30/2008,06/01/2005,06/08/2007,Fellowship,183000,0511871,Direct For Biological Sciences,Div Of Biological Infrastructure
2005,06/01/2005,05/31/2006,06/09/2005,06/09/2005,Fellowship,3000,0511878,Office Of The Director,Office Of Internatl Science &Engineering
2005,09/01/2005,08/31/2007,06/30/2005,06/30/2005,Fellowship,120000,0511879,Direct For Biological Sciences,Div Of Biological Infrastructure
2005,01/01/2006,12/31/2007,07/28/2005,09/06/2006,Standard Grant,110000,0511884,"Direct For Social, Behav & Economic Scie",Divn Of Social and Economic Sciences
2005,09/01/2005,11/30/2008,08/25/2005,06/10/2008,Fellowship,183000,0511886,Direct For Biological Sciences,Div Of Biological Infrastructure
2005,07/01/2005,12/31/2005,04/14/2005,07/09/2007,Standard Grant,0,0511887,Directorate For Engineering,Div Of Industrial Innovation & Partnersh
2005,01/01/2006,12/31/2008,08/03/2005,07/11/2007,Fellowship,183000,0511888,Direct For Biological Sciences,Div Of Biological Infrastructure
2005,09/01/2005,08/31/2007,08/15/2005,08/25/2006,Fellowship Award,110000,0511891,"Direct For Social, Behav & Economic Scie",Divn Of Social and Economic Sciences
2005,12/01/2004,05/31/2007,06/30/2005,08/31/2006,Standard Grant,131615,0511895,Direct For Computer & Info Scie & Enginr,Div Of Information & Intelligent Systems
2005,05/01/2005,04/30/2009,04/15/2005,04/15/2008,Standard Grant,611826,0511900,Direct For Computer & Info Scie & Enginr,Div Of Information & Intelligent Systems
2005,09/01/2005,08/31/2009,08/18/2005,08/18/2005,Standard Grant,496040,0511905,Direct For Computer & Info Scie & Enginr,Div Of Information & Intelligent Systems
2005,09/15/2005,08/31/2007,08/05/2005,08/05/2005,Standard Grant,98215,0511911,Directorate For Geosciences,Div Atmospheric & Geospace Sciences
2005,12/01/2004,08/31/2006,03/16/2005,07/27/2005,Continuing grant,88774,0511915,Directorate For Engineering,"Div Of Chem, Bioeng, Env, & Transp Sys"
2005,07/01/2005,10/31/2007,06/30/2005,06/06/2007,Standard Grant,227536,0511924,Direct For Computer & Info Scie & Enginr,Div Of Information & Intelligent Systems
2005,10/01/2005,09/30/2008,06/30/2005,06/27/2007,Fellowship Award,183000,0511927,Direct For Biological Sciences,Div Of Biological Infrastructure
2005,09/01/2005,08/31/2009,08/24/2005,08/24/2005,Standard Grant,28500,0511931,Office Of The Director,Office Of Internatl Science &Engineering
2005,06/01/2005,05/31/2006,06/10/2005,06/10/2005,Fellowship,3000,0511932,Office Of The Director,Office Of Internatl Science &Engineering
2005,08/01/2005,07/31/2008,07/11/2005,06/08/2007,Fellowship,183000,0511935,Direct For Biological Sciences,Div Of Biological Infrastructure
2005,09/15/2005,08/31/2008,09/16/2005,08/14/2007,Standard Grant,21592,0511940,Direct For Education and Human Resources,Division Of Undergraduate Education
2005,09/01/2005,11/30/2008,09/16/2005,11/30/2007,Standard Grant,158800,0511945,Direct For Education and Human Resources,Division Of Undergraduate Education
2005,07/01/2005,06/30/2008,06/30/2005,06/08/2007,Fellowship,183000,0511947,Direct For Biological Sciences,Div Of Biological Infrastructure
2005,01/01/2006,12/31/2008,07/13/2005,08/30/2007,Fellowship Award,183000,0511948,Direct For Biological Sciences,Div Of Biological Infrastructure
2005,03/01/2005,08/31/2006,03/02/2005,02/14/2006,Standard Grant,99320,0511954,Direct For Computer & Info Scie & Enginr,Div Of Information & Intelligent Systems
2005,06/01/2005,05/31/2006,06/03/2005,06/03/2005,Fellowship,3000,0511956,Office Of The Director,Office Of Internatl Science &Engineering
2005,12/01/2005,11/30/2008,08/10/2005,07/19/2010,Fellowship,183000,0511958,Direct For Biological Sciences,Div Of Biological Infrastructure
